Gene	Product	EnClNCTC9394 NPEQ	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	EnClNCTC9394 locus tag	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag	ENC_no	BN373_no	ERS227112_no	ROD_no	SL1344_no	SL3261_no	STMMW_no	STM_no	SEN_no	t_no	EC958_no	NCTC13441_no	BW25113_no	b_no	ENC_in	BN373_in	ERS227112_in	ROD_in	SL1344_in	SL3261_in	STMMW_in	STM_in	SEN_no	t_in	EC958_in	NCTC13441_in	BW25113_in	b_in
chpS	antitoxin of the ChpBS toxin-antitoxin system	X	X	X	2.6150691359064	X	X	X	X	X	X	2.61495732839238	2.60274567424405	2.6551465529739	-4.5	X	X	X	ROD_32841	X	X	X	X	X	X	EC958_4718	NCTC13441_04222	BW25113_4224	b4224	0	0	0	1	0	0	0	0	0	0	1	1	2	2	0	0	0	1	0	0	0	0	0	0	1	1	1	1
	hypothetical protein	X	X	X	2.03287430231816	X	X	X	X	X	X	-0.145468863654394	0.116097365254042	X	X	X	X	X	ROD_41311	X	X	X	X	X	X	EC958_5121	NCTC13441_04333	X	X	7	4	5	8	2	2	2	2	2	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
yceQ	uncharacterized protein	X	X	X	X	X	X	-0.16339693452803	0.879959965198665	X	0.945769985209675	1.82079175455751	X	2.36605017469405	-4.5	X	X	X	X	X	X	STMMW_11941	STM_MW11941	X	t1733	EC958_1280	X	BW25113_1085	b1085	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1
ykgA	hypothetical transcriptional regulator YkgA	X	X	X	X	-4.5	-4.5	-4.5	X	2.39204215021584	2.88968589170297	2.86309194937014	3.03991754132901	2.96416865735379	4.5	X	X	X	X	SL1344_1601	SL3261_1601	STMMW_16661	X	SEN1361	t1575	EC958_0449	NCTC13441_03665	BW25113_0300	b0300	2	3	3	1	3	3	3	2	3	3	2	2	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1
cspI	Qin prophage; cold shock protein	X	X	X	X	1.5670614305405	1.26222119680093	1.8659788548237	-4.5	1.96257695377055	3.10337594369659	X	X	2.30838478588236	4.5	X	X	X	X	SL1344_1924	SL3261_1924	STMMW_19751	STM_MW19751	SEN1014	t0882	X	X	BW25113_1552	b1552	4	4	1	4	5	5	5	5	5	5	5	1	7	7	0	0	0	0	1	1	1	1	1	1	0	0	1	1
ygeG	SycD-like chaperone family TPR-repeat-containing protein	X	X	X	X	2.73780899821769	2.48068795735277	2.60954238917437	3.56477252647617	2.85767635371774	3.31972291267705	X	X	-4.5	4.5	X	X	X	X	SL1344_2865	SL3261_2865	STMMW_28481	STM_MW28481	SEN2727	t2788	X	X	BW25113_2851	b2851	0	0	0	1	3	3	3	3	3	3	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1
yaaY	uncharacterized protein	X	X	X	1.05013341322551	1.76973585702987	2.30481579775792	1.67615767494276	1.16894894206327	1.4109294529499	1.49594957381378	X	X	-4.5	4.5	X	X	X	ROD_00213	SL1344_0045	SL3261_0045	STMMW_00451	STM_MW00451	SEN0044	t0046	X	X	BW25113_0024	b0024	0	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1
rpmJ	50S ribosomal subunit protein L36	X	X	X	0.902972834183816	0.331343642117916	1.18542841042864	1.35576983062407	-4.5	1.14803873882168	0.476128834395111	-4.5	-4.5	1.59083025065641	4.5	X	X	X	ROD_45222	SL1344_3386	SL3261_3386	STMMW_34121	STM_MW34121	SEN3247	t4086	EC958_5073	NCTC13441_00396	BW25113_3299	b3299	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
yehD	putative fimbrial-like adhesin protein	X	X	X	3.08965649015694	1.96802631235398	2.14026451929394	1.99035280167644	3.44787586018481	2.73840204502481	3.29072840174228	-4.5	1.3263729419832	2.4435625102873	4.5	X	X	X	ROD_22341	SL1344_2129	SL3261_2129	STMMW_21831	STM_MW21831	SEN2145B	t0704	EC958_2446	NCTC13441_01599	BW25113_2111	b2111	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
ygeN	cell invasion protein	X	X	X	X	2.5983872301253	2.62727952432378	2.64723542313295	3.17767751162562	2.61898000557526	3.20215937418952	X	X	-4.5	4.5	X	X	X	X	SL1344_2849	SL3261_2849	STMMW_28311	STM_MW28311	SEN2711	t2771	X	X	BW25113_2858	b2858	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1
ybfB	putative membrane protein	X	X	X	1.95993928732904	X	X	X	X	X	X	X	X	-4.5	4.5	X	X	X	ROD_23651	X	X	X	X	X	X	X	X	BW25113_0702	b0702	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
yoaI	uncharacterized protein	X	X	X	1.51112717556793	X	X	X	X	X	X	1.12933690576282	X	-4.5	4.5	X	X	X	ROD_12652	X	X	X	X	X	X	EC958_2010	X	BW25113_1788	b1788	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1
ydaE	conserved protein, Rac prophage	X	X	X	X	2.00094247887671	2.70747803648623	2.81945167107417	3.0317134524565	X	X	X	X	-4.5	4.5	X	X	X	X	SL1344_0948	SL3261_0948	STMMW_10211	STM_MW26511	X	X	X	X	BW25113_4526	b4526	0	0	0	0	1	1	2	2	0	0	0	0	1	1	0	0	0	0	1	1	2	2	0	0	0	0	1	1
rfaG_2	putative glycosyltransferase	X	X	X	X	1.59202675365765	0.545250795829601	2.56274133969967	2.85232042154186	2.54502013383596	2.68706318924122	-0.107865125349887	1.94926178342932	X	X	X	X	X	X	SL1344_2063	SL3261_2063	STMMW_21171	STM_MW21171	SEN2085	t0787	EC958_2375	NCTC13441_01678	X	X	2	1	0	0	2	2	1	2	1	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
yafN	antitoxin of the YafO-YafN toxin-antitoxin system	X	X	X	X	-0.680402154140692	-0.0549535101487046	X	X	X	X	X	X	0.82471186632584	-4.5	X	X	X	X	SL1344_1480	SL3261_1480	X	X	X	X	X	X	BW25113_0232	b0232	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1
	conserved hypothetical protein	X	3.0450506389832	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_09851	ERS227112_02845	X	X	X	X	X	X	X	X	X	X	X	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	2.3223501764618	-0.474808099027075	X	X	X	X	X	X	X	X	X	X	X	X	BN373_18941	ERS227112_05459A	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	-4.5	2.63420440490724	X	X	X	X	X	X	X	X	X	X	X	X	BN373_16371	ERS227112_03503	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	-4.5	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_13671	ERS227112_03238A	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	2.01285044147038	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_17711	ERS227112_03617A	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	0.416508605501945	-0.0899669397914102	X	X	X	X	X	X	X	X	X	X	X	X	BN373_05261	ERS227112_02375B	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	ROK family protein	X	1.06681652536027	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_28791	ERS227112_04367A	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	1.35707732669094	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_44561	ERS227112_00763A	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
yoaK	conserved hypothetical protein	X	-4.5	1.2090777744326	X	X	X	X	X	X	X	X	X	X	X	X	BN373_17931	ERS227112_03637	X	X	X	X	X	X	X	X	X	X	X	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	putative regulator protein	X	-4.5	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_10361	ERS227112_02892	X	X	X	X	X	X	X	X	X	X	X	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
		X	X	-0.574165103701021	X	X	X	X	X	X	X	X	X	X	X	X	X	ERS227112_00105	X	X	X	X	X	X	X	X	X	X	X	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	0.924387141615747	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_05251	ERS227112_02375A	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	2.14110132160005	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	BN373_09801	ERS227112_02839	X	X	X	X	X	X	X	X	X	X	X	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
repB	Initiator Replication protein.	0	X	-0.324657806720628	X	X	X	X	X	X	X	X	X	X	X	ENC_35670	X	ERS227112_00238	X	X	X	X	X	X	X	X	X	X	X	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	3.12022060799185	2.27204511687596	X	X	X	X	X	X	X	X	X	X	X	ENC_330added	BN373_10471	ERS227112_02901	X	X	X	X	X	X	X	X	X	X	X	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
sopB_1	ParB-like partition proteins	0.580910209312894	X	-0.876218447873302	X	X	X	X	X	X	X	X	X	X	X	ENC_35700	X	ERS227112_00240	X	X	X	X	X	X	X	X	X	X	X	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	Glycosyltransferases involved in cell wall biogenesis	2.07641627584334	-0.785172166848324	-4.5	X	X	X	X	X	X	X	X	X	X	X	ENC_02520	BN373_46161	ERS227112_00604	X	X	X	X	X	X	X	X	X	X	X	1	2	2	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	Predicted transcriptional regulator	-4.5	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	ENC_17410	X	ERS227112_02848	X	X	X	X	X	X	X	X	X	X	X	4	2	3	2	2	2	4	3	2	1	3	3	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	2.17440610130038	1.26097447255083	X	X	X	X	X	X	X	X	X	X	X	ENC_27470	BN373_09821	ERS227112_05436	X	X	X	X	X	X	X	X	X	X	X	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
gp7	hypothetical protein	-4.5	2.73802838654029	2.39269862653382	X	X	X	X	X	X	X	X	X	X	X	ENC_329added	BN373_10231	ERS227112_02878	X	X	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	2.63594996065231	2.19981149408735	X	X	X	X	X	X	X	X	X	X	X	ENC_27820	BN373_10441	ERS227112_02898	X	X	X	X	X	X	X	X	X	X	X	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	Phage terminase, small subunit	-4.5	X	2.50819428163698	X	X	X	X	X	X	X	X	X	X	X	ENC_27700	X	ERS227112_03714	X	X	X	X	X	X	X	X	X	X	X	2	1	2	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	2.708906256557	2.65475177351495	X	X	X	X	X	X	X	X	X	X	X	ENC_27760	BN373_10321	ERS227112_02885	X	X	X	X	X	X	X	X	X	X	X	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	2.20888005052613	2.73221328343685	X	X	X	X	X	X	X	X	X	X	X	ENC_27770	BN373_10331	ERS227112_02886	X	X	X	X	X	X	X	X	X	X	X	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	NlpC/P60 family.	-4.5	2.68407806328963	2.23158785021111	X	X	X	X	X	X	X	X	X	X	X	ENC_27840	BN373_10461	ERS227112_02900	X	X	X	X	X	X	X	X	X	X	X	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	AP2 domain.	-4.5	1.26925526147522	3.32439124655147	X	X	X	X	X	X	X	X	X	X	X	ENC_27650	BN373_09861	ERS227112_02863	X	X	X	X	X	X	X	X	X	X	X	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	2.27592683523841	2.05952393985419	X	X	X	X	X	X	X	X	X	X	X	ENC_27830	BN373_10451	ERS227112_02899	X	X	X	X	X	X	X	X	X	X	X	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	2.03130746458339	X	X	X	X	X	X	X	X	X	X	X	ENC_27540	X	ERS227112_02851	X	X	X	X	X	X	X	X	X	X	X	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	2.5236947665385	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	ENC_17400	X	ERS227112_05428	X	X	X	X	X	X	X	X	X	X	X	1	1	2	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	3.21819047546124	X	X	X	X	X	X	X	X	X	X	X	ENC_17430	X	ERS227112_05334	X	X	X	X	X	X	X	X	X	X	X	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_27590	X	X	X	X	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BN373_41831	X	X	X	X	X	X	X	X	X	X	X	X	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	0	X	X	X	X	X	X	X	X	X	X	X	X	X	ROD_48091	X	X	X	X	X	X	X	X	X	X	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ERS227112_05335	X	X	X	X	X	X	X	X	X	X	X	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Glycosyltransferase	-0.442904736301332	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_41320	X	X	X	X	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dnaX	DNA polymerase III subunit tau	-1.18102363166727	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_274added	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_27870	X	X	X	X	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ERS227112_02354	X	X	X	X	X	X	X	X	X	X	X	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	X	X	X	X	X	X	X	-1.95448827111826	X	X	X	X	X	X	X	X	X	X	X	X	X	EC958_5205	X	X	X	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	EC958_3010	X	X	X	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_398added	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-0.0940683158907588	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_35270	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Transcriptional regulators	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_14590	X	X	X	X	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_180added	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_27610	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ttcC		X	X	X	X	X	X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BW25113_4638	X	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BN373_16131	X	X	X	X	X	X	X	X	X	X	X	X	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yqiG		X	X	X	X	X	X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BW25113_3046	X	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	-0.134939701672811	X	X	X	X	X	X	X	X	X	X	X	X	X	ROD_16851	X	X	X	X	X	X	X	X	X	X	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-1.84605652981486	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_381added	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_04100	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	t3415	X	X	X	X	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aspS	Aspartate--tRNA ligase	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_52added	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Uncharacterized protein conserved in bacteria (DUF2057).	-1.24506265060774	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_14610	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cI	putative phage repressor protein	X	X	X	-0.670908806258472	X	X	X	X	X	X	X	X	X	X	X	X	X	ROD_02941	X	X	X	X	X	X	X	X	X	X	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	putative membrane protein	X	X	X	-0.0269965670380686	X	X	X	X	X	X	X	X	X	X	X	X	X	ROD_28971	X	X	X	X	X	X	X	X	X	X	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical prophage protein	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ROD_26220	X	X	X	X	X	X	X	X	X	X	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	-0.528274788783585	X	X	X	X	X	X	X	X	X	X	X	X	X	ERS227112_00124	X	X	X	X	X	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BN373_25781	X	X	X	X	X	X	X	X	X	X	X	X	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	X	X	X	X	X	X	X	-0.310752004231782	X	X	X	X	X	X	X	X	X	X	X	X	X	EC958_3108	X	X	X	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_463added	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ibsD	toxic membrane protein	X	X	X	X	X	X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BW25113_4664	X	0	0	0	0	1	1	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	STM_MW43911	X	X	X	X	X	X	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	STM_MW33771	X	X	X	X	X	X	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	RyhB	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ERS227112_05481	X	X	X	X	X	X	X	X	X	X	X	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	conserved hypothetical protein	X	X	X	X	X	X	-0.592867017526527	X	X	X	X	X	X	X	X	X	X	X	X	X	STMMW_32461	X	X	X	X	X	X	X	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	Putative excisionase (DUF1233).	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_27420	X	X	X	X	X	X	X	X	X	X	X	X	X	2	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	STM_MW18531	X	X	X	X	X	X	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_27510	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	STM_MW32461	X	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	X	X	X	-0.593944259804407	X	X	X	X	X	X	X	X	X	X	X	X	X	ROD_29401	X	X	X	X	X	X	X	X	X	X	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
		X	X	-0.354826171085497	X	X	X	X	X	X	X	X	X	X	X	X	X	ERS227112_00252	X	X	X	X	X	X	X	X	X	X	X	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	hypothetical protein	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	ENC_27430	X	X	X	X	X	X	X	X	X	X	X	X	X	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
parC	DNA topoisomerase IV, A subunit	X	-2.38298108210771	X	X	X	X	X	X	X	X	X	X	X	X	X	BN373_40891	X	X	X	X	X	X	X	X	X	X	X	X	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hisL	his operon leader peptide	X	X	X	X	X	X	X	X	X	X	X	X	-4.5	X	X	X	X	X	X	X	X	X	X	X	X	X	BW25113_2018	X	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
